单位id,用户id（uid）,在线时长（秒）
1727,191962703,386953
1727,85003477,5261
1727,147027481,134386
1727,152112559,6039
1727,103128274,154442
1727,147026630,189
1727,66022384,130647
1727,147022345,71140
1727,191962793,126857
1727,155624748,180
1727,191963697,72991
1727,191962253,216003
1727,66008859,40065
1727,153244312,747
1727,147024768,301751
1727,24349998,180
1727,94645142,20446
1727,122263259,180
1727,191960103,253320
1727,83526555,74704
1727,191960859,81278
1727,176683470,49428
1727,191962092,220407
1727,147024888,198705
1727,176690061,873937
1727,191960125,898201
1727,125855419,4939
1727,82300032,386508
1727,82128784,26928
1727,147110485,180
1727,188924303,3716
1727,66003845,180
1727,191586083,180
1727,188924308,1388
1727,74907494,27195
1727,191961506,305878
1727,82832791,29951
1727,191960928,539313
1727,121559102,180
1727,82832432,115808
1727,103130212,376782
1727,147024968,271815
1727,191960094,582909
1727,234958192,180
1727,121379383,180
1727,191962020,372713
1727,234985711,180
1727,66020116,523
1727,103132270,151444
1727,155622331,3270
1727,66015208,180
1727,188924089,4759
1727,191961617,85901
1727,191961775,756575
1727,106548141,34647
1727,82832921,449503
1727,239249688,360
1727,147022973,100722
1727,43609410,73178
1727,103132156,23665
1727,82156395,111078
1727,147024070,117439
1727,103128682,246862
1727,103130922,35890
1727,82688131,230246
1727,190026088,180
1727,121966295,981
1727,103130704,232641
1727,103127731,18122
1727,147021791,26595
1727,234986452,31946
1727,82331985,390845
1727,82299421,214415
1727,147022975,479720
1727,103128432,36349
1727,188926712,20010
1727,177156582,360
1727,234990506,12804
1727,23668177,210
1727,191962428,284902
1727,83916646,24584
1727,191963406,37822
1727,176692474,126715
1727,82832244,17584
1727,191961550,456551
1727,66015048,62620
1727,191963148,257783
1727,121791893,439
1727,103128037,26477
1727,147024806,116671
1727,226738836,380
1727,147026346,407022
1727,82300035,17385
1727,83917138,36036
1727,191959807,963229
1727,147114587,695
1727,162258156,180
1727,103129646,38336
1727,103127756,269048
1727,84534526,788646
1727,82832864,17429
1727,82248368,19564
1727,191959928,185257
1727,66019317,180
1727,147022626,267640
1727,239250365,1348
1727,152082281,273
1727,226738890,180
1727,147024661,144183
1727,188923457,6609
1727,147026587,215027
1727,147026877,502826
1727,82832248,45945
1727,84533447,23447
1727,191961329,204717
1727,239251597,180
1727,147026866,30253
1727,176868338,1564
1727,103129527,230786
1727,33923805,180
1727,87635005,68011
1727,82832723,27155
1727,82059845,47004
1727,234986644,2040
1727,103127818,16864
1727,147024749,2441664
1727,103127413,150487
1727,147027082,55674
1727,147024007,88303
1727,239250530,403
1727,146678031,64221
1727,55948634,586
1727,57428621,7318
1727,103130574,376186
1727,103131032,21450
1727,103130253,192914
1727,147026631,108615
1727,96146046,180
1727,82832754,157165
1727,147026545,35157
1727,56492814,4709
1727,103129356,395707
1727,84535761,53455
1727,147022924,128129
1727,29080757,4652
1727,103129591,67819
1727,191961883,99529
1727,66012303,360
1727,191960961,113893
1727,147023424,144793
1727,66015154,328
1727,84535893,15334
1727,54990559,180
1727,176870363,360
1727,234990339,180
1727,89756060,45254
1727,153434181,1547
1727,155626500,1234
1727,239251169,180
1727,82129094,20577
1727,83959379,33899
1727,191959696,281925
1727,191961622,408016
1727,82606079,27604
1727,53988573,9061
1727,81794775,32508
1727,147027206,197557
1727,103128013,11733
1727,103132215,332017
1727,103129768,67987
1727,226738722,194
1727,147021708,112045
1727,103127297,119341
1727,234988137,180
1727,191960334,119903
1727,82248252,26264
1727,66011087,38371
1727,217768854,180
1727,103130567,196641
1727,239251360,360
1727,69752214,3517
1727,103127974,111642
1727,103129729,175292
1727,84534912,35580
1727,147112344,180
1727,239247455,180
1727,82655351,141271
1727,194750616,25093
1727,62150340,12020
1727,47863657,208
1727,234990578,44014
1727,82299505,24843
1727,103129064,25801
1727,234990555,3199
1727,29592542,12306
1727,188926655,360
1727,82691344,104145
1727,155626443,180
1727,53787343,32216
1727,232849947,1580
1727,191962708,242937
1727,103131379,42162
1727,103132038,302385
1727,234986752,5826
1727,171594193,1569
1727,103130539,45381
1727,155624195,254
1727,82129036,24834
1727,103130847,33332
1727,239250306,180
1727,152331357,540
1727,191963143,152319
1727,87498445,136347
1727,84626157,124491
1727,191960257,134188
1727,103131753,278218
1727,147111395,180
1727,66019924,1532
1727,103130268,24332
1727,82832508,55821
1727,191963577,88348
1727,82393657,33064
1727,147110169,1083
1727,134910094,13667
1727,191963323,1321541
1727,82832702,35382
1727,147025415,36967
1727,84534156,226057
1727,103129035,20450
1727,191964007,206392
1727,53085179,2337
1727,147024657,442566
1727,176690335,87075
1727,147114897,2712
1727,191964174,387693
1727,37114322,15660
1727,191959942,43351
1727,191960964,57183
1727,155622621,374
1727,60957446,233
1727,147026937,58099
1727,82832049,33352
1727,191961880,505548
1727,239249133,180
1727,103130902,77207
1727,103130330,21797
1727,86768079,204
1727,89776644,10375
1727,59915758,943
1727,103128957,108466
1727,103132050,95258
1727,147021797,10807
1727,147024049,14700
1727,82832630,340428
1727,103129454,92635
1727,121379335,1286
1727,191961438,123513
1727,82128809,33821
1727,147021934,165224
1727,66017017,4856
1727,66015285,2698
1727,103129802,118254
1727,147022400,982731
1727,87771246,318130
1727,162250080,819
1727,191961723,120348
1727,191963612,154497
1727,103130461,46535
1727,41359613,33593
1727,90594437,27896
1727,82832185,161201
1727,59535748,7885
1727,121379375,1371
1727,103131355,6306
1727,191961083,143026
1727,60390785,6610
1727,103132144,17279
1727,191959798,98434
1727,103130983,45945
1727,103129997,215907
1727,191962746,192473
1727,191961313,260646
1727,147111519,180
1727,117937948,180
1727,84533305,477741
1727,87488612,62592
1727,191963416,355742
1727,239252618,1015
1727,121379174,25266
1727,147025868,43721
1727,126048058,32201
1727,82128785,135366
1727,103129587,143312
1727,66022258,62870
1727,103128346,49110
1727,153317968,885
1727,84534554,69200
1727,103128497,51540
1727,147023306,319916
1727,191961193,195847
1727,103131582,66881
1727,147023374,159617
1727,153578892,187
1727,191960480,141911
1727,56157050,9016
1727,66018191,16916
1727,84533437,35530
1727,82962196,2008
1727,82663887,23110
1727,147116007,225
1727,103128536,176460
1727,103130583,260250
1727,66017512,573
1727,147025247,135557
1727,103128288,18985
1727,191962223,234929
1727,55291917,4291
1727,45522088,451
1727,121559949,180
1727,83916788,61636
1727,66006766,180
1727,214502400,2892
1727,118382879,258363
1727,191962195,38566
1727,176503052,180
1727,154454652,666
1727,84534836,29800
1727,84898279,131355
1727,103127863,41450
1727,147022188,155436
1727,147023933,125203
1727,191961514,400032
1727,82128901,37664
1727,191961446,585121
1727,103129784,38794
1727,103130331,22201
1727,142452838,124566
1727,82347897,45549
1727,176540559,184765
1727,147023573,225372
1727,147026556,141098
1727,147023290,87970
1727,147021897,28259
1727,147022245,35085
1727,82347472,35029
1727,147111792,69676
1727,85865434,26654
1727,147022353,61841
1727,82299518,19827
1727,176689656,116925
1727,147024912,75220
1727,191961677,434269
1727,88594210,54640
1727,85452093,67310
1727,103129144,62136
1727,66007078,38985
1727,188926450,5258
1727,66007392,37504
1727,137725080,3880
1727,147025149,73881
1727,88165592,720
1727,191963650,247120
1727,191964337,117988
1727,151871500,8665
1727,239250353,180
1727,191959964,180826
1727,191960701,183777
1727,103131659,19252
1727,191962549,33444
1727,147024304,127957
1727,191963837,287064
1727,83850464,95556
1727,162254142,180
1727,189640790,25853
1727,103127505,60015
1727,84536180,25991
1727,103130366,17117
1727,189853498,180
1727,103131124,69818
1727,147114070,180
1727,66017454,200
1727,86185231,30429
1727,239248841,180
1727,103130935,28473
1727,176514136,1705
1727,191963974,1237328
1727,103128814,36302
1727,147027591,72660
1727,80215222,166053
1727,147025499,135262
1727,147111218,180
1727,147025411,435389
1727,84533842,15148
1727,127542311,180
1727,84535678,52263
1727,66018357,180
1727,55755860,903
1727,54991686,1553
1727,103132291,540
1727,66012575,180
1727,188926747,65340
1727,102113728,90906
1727,82331931,148149
1727,191959930,477279
1727,103131841,29837
1727,191963471,81860
1727,103127268,66161
1727,191963269,284372
1727,191960305,12002
1727,239249643,611
1727,80015491,79237
1727,84533525,72228
1727,84535896,20982
1727,84533774,8065
1727,82244559,37110
1727,234171460,17411
1727,103127261,56982
1727,239249949,180
1727,234986603,180
1727,82832808,69462
1727,155625713,900
1727,103129211,4122
1727,162257757,180
1727,78225778,21357
1727,55754953,376
1727,82832452,114995
1727,147023057,379929
1727,69531876,48166
1727,191962065,134690
1727,66013437,2889
1727,155626845,180
1727,191960614,152704
1727,227676283,180
1727,239250245,180
1727,147025133,161149
1727,191962046,308489
1727,103843553,2226
1727,103130090,91206
1727,84293961,36268
1727,57750611,6347
1727,234987535,68498
1727,191962630,128335
1727,191962905,44133
1727,103132146,61793
1727,188924177,928
1727,103127778,12500
1727,147025289,227350
1727,191962789,746648
1727,103131155,83509
1727,81585749,866
1727,84534218,42066
1727,188926307,1372
1727,103128023,33510
1727,191963597,59193
1727,66020607,26671
1727,84534397,61714
1727,66011601,750
1727,26486167,294637
1727,147022454,89098
1727,149150151,6651
1727,66019491,71965
1727,103130143,83150
1727,103130441,6292
1727,188922911,914
1727,191963972,478188
1727,103131441,48787
1727,147021600,152710
1727,155625972,180
1727,188922882,25354
1727,82129178,48497
1727,224183471,180
1727,66015375,6540
1727,103130270,27186
1727,81595651,68885
1727,191960856,240802
1727,128910063,10225
1727,191962189,377797
1727,147024727,87122
1727,147023802,694061
1727,147113912,1558
1727,103132064,27136
1727,195258342,37836
1727,66012573,8361
1727,103127263,131636
1727,84535795,61244
1727,147025278,560379
1727,155624627,862
1727,202635723,1454
1727,87780137,88533
1727,191962699,252825
1727,82300712,44331
1727,234990182,360
1727,191961058,18963
1727,239248201,180
1727,147025597,144844
1727,82243642,33025
1727,147116849,180
1727,191963446,143137
1727,147025931,381417
1727,147023940,508144
1727,82300153,262512
1727,84534103,2623180
1727,155624108,239
1727,191963159,162998
1727,191963122,302996
1727,66019098,177986
1727,147022509,148260
1727,147022936,234300
1727,57410754,5996
1727,147024649,154529
1727,239251218,540
1727,103129712,222587
1727,191963673,109012
1727,188924130,180
1727,147024107,16284
1727,103130006,14888
1727,147021996,203186
1727,130581776,180
1727,66007140,1663
1727,103128963,48877
1727,83526411,28570
1727,84533731,16762
1727,121567578,15531
1727,191960346,170234
1727,234041127,22216
1727,82832218,24218
1727,147026434,363960
1727,82832570,144847
1727,82832677,51612
1727,147022911,8881
1727,147023758,185095
1727,191959830,566234
1727,87686397,68099
1727,188926221,315
1727,84535474,117211
1727,191960744,222597
1727,103132000,37203
1727,191964310,789717
1727,188923394,3170
1727,188925378,35694
1727,191960236,394074
1727,161273717,210
1727,191961705,303576
1727,155626300,3348
1727,176692256,366
1727,191961714,176871
1727,103129588,44436
1727,147025802,22604
1727,147025797,200793
1727,239248207,180
1727,95958975,63005
1727,128822838,6767
1727,88104722,22294
1727,191960568,72349
1727,147025138,649352
1727,89061381,37739
1727,103129492,111039
1727,82832094,20591
1727,97751931,747
1727,138119396,471
1727,79915821,34504
1727,191961464,751539
1727,103129689,22039
1727,82299873,23606
1727,147023848,240790
1727,82300773,24725
1727,147026563,138102
1727,62931776,379
1727,188925107,8687
1727,103129408,24276
1727,188927059,88112
1727,82017271,37643
1727,66021294,8983
1727,82832595,19148
1727,147025695,56608
1727,189853625,540
1727,151947531,7633
1727,239248435,322
1727,147025123,101852
1727,147115772,900
1727,147112730,180
1727,188923235,180
1727,147022088,128197
1727,147026913,44309
1727,239252244,180
1727,142364208,379
1727,83917094,23116
1727,103129840,72612
1727,106523559,495
1727,147027691,38441
1727,82299943,180
1727,66022278,180
1727,87738395,24777
1727,147025782,213853
1727,191963270,568497
1727,66022196,180
1727,147024887,102840
1727,32847684,180
1727,147024309,553714
1727,147022883,778757
1727,191961969,37733
1727,175513815,279
1727,188926809,4339
1727,37665395,180
1727,239249322,180
1727,191964078,88326
1727,66007103,32037
1727,147024715,52773
1727,55348355,27116
1727,191964166,361759
1727,84534661,24646
1727,142470705,1156
1727,66021183,17713
1727,103131167,79249
1727,147023507,281671
1727,70062968,10750
1727,176868988,1795
1727,136942015,34968
1727,191960066,336286
1727,188926027,642
1727,84533611,27348
1727,147023047,421867
1727,191962102,319020
1727,82248302,19925
1727,103130420,49643
1727,66022252,7682
1727,82300673,30100
1727,191963469,538185
1727,67128244,63072
1727,121791892,1138
1727,239247036,661
1727,188926179,367
1727,147025750,266640
1727,176504844,214
1727,121379344,95924
1727,191963390,86342
1727,147112346,3981
1727,103132167,1709
1727,66011282,402
1727,103127294,41629
1727,83959406,22127
1727,147025363,472783
1727,103129294,284484
1727,82129192,20576
1727,103131928,513747
1727,191962818,311807
1727,234988719,11665
1727,82832524,53318
1727,191961873,242850
1727,142452827,25044
1727,87780155,41040
1727,147024930,325572
1727,82300081,23696
1727,147026615,898516
1727,103131144,37738
1727,84535037,232284
1727,82807066,64875
1727,191961389,321632
1727,103128727,106183
1727,103127735,18077
1727,147027342,243536
1727,191963461,270768
1727,103130000,20401
1727,82156271,14908
1727,66012003,185
1727,65581611,1002
1727,80024959,22675
1727,191961613,20256
1727,188926445,1114
1727,82018717,32313
1727,234046671,6827
1727,24582102,180
1727,82850114,191082
1727,103130147,23558
1727,147831707,254889
1727,239251566,1200
1727,155626594,360
1727,176692353,1579
1727,103130542,36023
1727,147021593,240803
1727,191962797,110738
1727,99317819,3122
1727,234989012,14004
1727,39026027,194
1727,83143341,186
1727,103130830,258071
1727,147111013,575
1727,66020977,14693
1727,103132248,395093
1727,82832077,35697
1727,79038335,56589
1727,82832142,24841
1727,147025051,291692
1727,188925882,180
1727,108761509,18888
1727,191961363,242107
1727,103129002,71559
1727,191962942,242156
1727,144656624,13966
1727,66015132,32582
1727,121901205,11226
1727,121901239,180
1727,82300178,250987
1727,103131546,463976
1727,103130893,90067
1727,66006926,900
1727,191961024,255683
1727,188925429,865
1727,82832114,38935
1727,239251787,180
1727,162249218,820
1727,176505390,900
1727,66011823,1857
1727,103131067,41476
1727,82129159,110289
1727,84535409,21980
1727,117937881,360
1727,176504493,693
1727,117145550,2405
1727,69883197,419
1727,66015748,46304
1727,82832741,2630
1727,147025762,86860
1727,120448653,59380
1727,82299905,1113
1727,103130138,8124
1727,147021621,46661
1727,131542561,180
1727,33942676,16508
1727,82832302,97843
1727,82018693,36617
1727,66021408,540
1727,147026020,1002750
1727,44844388,6953
1727,84831653,9126
1727,66015733,21230
1727,93512917,16680
1727,147023444,334005
1727,147024112,71781
1727,82129126,20475
1727,191960815,356821
1727,103131861,932188
1727,103127749,573701
1727,54698620,6792
1727,147022813,117650
1727,82832503,22474
1727,82300061,130105
1727,147024698,99379
1727,147025938,23314
1727,191959801,192668
1727,147026841,99485
1727,118225613,18637
1727,147027728,212563
1727,54181427,540
1727,103130298,36394
1727,176486717,480
1727,191963578,245694
1727,82129148,30077
1727,191960578,255551
1727,82832602,206629
1727,103129137,8548
1727,147021745,93410
1727,191961643,233901
1727,82129111,26629
1727,147114146,20371
1727,103130053,49058
1727,188926290,3411
1727,103129242,168495
1727,191963966,31896
1727,103130223,72895
1727,103132089,67122
1727,82690796,2128
1727,79915947,2107
1727,191960306,466321
1727,147026506,150620
1727,84535695,28141
1727,82834764,26306
1727,191961559,24440
1727,84534723,32459
1727,81790176,102222
1727,191960412,100630
1727,82299527,76882
1727,60910770,720
1727,84534947,45974
1727,66022091,6187
1727,147027434,230651
1727,147025242,157206
1727,234988821,11205
1727,68495823,7064
1727,103132143,68474
1727,234986328,1083
1727,239249567,180
1727,176870539,180
1727,84535879,4859
1727,103131979,16782
1727,234987130,11282
1727,147022186,203847
1727,103130505,646
1727,82018755,35824
1727,82832709,50130
1727,188927017,20023
1727,170873384,180
1727,239250761,180
1727,193403341,55725
1727,82059458,45004
1727,147027482,26419
1727,191961314,85566
1727,147026781,207202
1727,191963813,686129
1727,147022714,77860
1727,41085526,540
1727,147027478,40017
1727,239247855,180
1727,46393756,24124
1727,191960981,61139
1727,96351096,18107
1727,147022819,47898
1727,82300092,158156
1727,103130965,26974
1727,121901242,392
1727,82579596,56424
1727,84533835,7965
1727,191961674,129235
1727,191962585,412262
1727,87780773,785
1727,191961027,88079
1727,82832940,30899
1727,191961196,171968
1727,66017302,392
1727,239247569,660
1727,234141003,1683
1727,191962528,174581
1727,56811487,39208
1727,82622770,39314
1727,176870682,324
1727,103129347,54034
1727,103129036,21321
1727,117286126,180
1727,84535303,24821
1727,147022018,711116
1727,147021860,310514
1727,103131468,29642
1727,188927673,171341
1727,191964225,14822
1727,191960293,265173
1727,147114733,180
1727,147022080,85932
1727,83925059,18464
1727,103130418,1168721
1727,66007615,180
1727,191961629,168296
1727,60954640,11255
1727,234986366,95755
1727,82832113,22220
1727,66013985,1758
1727,103127352,122524
1727,87772701,40656
1727,191960773,87178
1727,147024858,124915
1727,147022978,238582
1727,191963051,13493
1727,84536116,17280
1727,94378661,20495
1727,82832901,195056
1727,46861439,1065
1727,36602966,8080
1727,147803140,370
1727,69741403,282
1727,66011797,18855
1727,147021753,199093
1727,155625975,1519
1727,239251126,566
1727,148501641,83601
1727,191963012,314215
1727,103131312,64690
1727,38518822,1514
1727,191964060,1763051
1727,147025770,138520
1727,66021924,103897
1727,191963440,158139
1727,176690240,410
1727,82059742,109055
1727,82299758,119127
1727,69140272,515155
1727,103129745,163277
1727,130027813,16553
1727,155624485,2536
1727,82832697,491444
1727,82832826,329704
1727,147027151,18476
1727,188923801,180
1727,84535267,22667
1727,57040456,894
1727,191962256,422961
1727,176492632,1136
1727,163483457,550
1727,188925524,1035
1727,103128859,5635
1727,103128637,407191
1727,147025747,627619
1727,82832473,27572
1727,191960002,75251
1727,142452852,25814
1727,147023174,33193
1727,82625621,32032
1727,152140543,720
1727,155622493,180
1727,234989053,829
1727,58420769,1643
1727,135535720,42708
1727,79159676,70467
1727,103128697,42172
1727,191962270,64523
1727,82300549,18658
1727,239251253,949
1727,82300785,24722
1727,191961916,253694
1727,191963791,661207
1727,82832704,35697
1727,82299965,37481
1727,66010909,180
1727,147023016,28050
1727,188923051,4526
1727,83300199,36612
1727,103129358,69657
1727,103127999,20243
1727,191961783,181207
1727,176503347,180
1727,65923828,360
1727,147021833,58016
1727,110424490,677
1727,191961875,192144
1727,103127310,83349
1727,191960194,37420
1727,82832660,34806
1727,239252591,360
1727,176486684,584
1727,176504466,540
1727,188924200,180
1727,130680714,19692
1727,191963100,512980
1727,41994269,190656
1727,82129052,39493
1727,239248014,180
1727,81411805,31095
1727,103130395,86823
1727,191960960,92346
1727,191962262,326022
1727,66011766,2700
1727,43999065,20118
1727,147027460,676983
1727,79792342,16230
1727,82331522,27969
1727,82299864,24258
1727,103128625,36656
1727,147113993,725
1727,147024894,151543
1727,191964120,44075
1727,93775160,139013
1727,121559056,157811
1727,66020014,1579
1727,234987481,9849
1727,103128438,18839
1727,161510063,971
1727,82247528,54444
1727,79944325,540
1727,237848028,360
1727,136358429,3276
1727,171812838,2874
1727,103129846,462268
1727,191962871,339359
1727,54622923,294
1727,78819261,26943
1727,176690680,1080
1727,82128869,146349
1727,103130613,5163
1727,103129876,526098
1727,215440666,43840
1727,191960958,21258
1727,103130717,139570
1727,191960618,44515
1727,147022078,12128
1727,147025017,488415
1727,23905482,1485
1727,147026146,300536
1727,147023671,192688
1727,176169519,2916
1727,191962315,34531
1727,103130720,558448
1727,83810332,49562
1727,234985668,180
1727,66016046,1484
1727,103131405,176825
1727,191960348,583945
1727,66017371,1542
1727,103128965,45479
1727,83809770,20485
1727,191962199,89042
1727,191962222,167635
1727,147024529,409666
1727,176692792,274
1727,23807976,1490
1727,191961951,330471
1727,128910077,64489
1727,82832067,18127
1727,155622899,360
1727,82300563,50587
1727,191960405,575419
1727,239251310,180
1727,55224088,199
1727,191961274,536952
1727,188925410,18256
1727,191961292,559940
1727,147118244,640
1727,147025442,57906
1727,66020250,873
1727,103128654,28119
1727,191960223,179143
1727,103130470,280260
1727,103132097,47932
1727,53334040,180
1727,103129410,110415
1727,234990048,18575
1727,97247427,4855
1727,79151363,109653
1727,103129903,64424
1727,147627204,180
1727,66012492,844
1727,147023930,124451
1727,82300589,17932
1727,191961960,105093
1727,103130154,28751
1727,121559075,666
1727,191963977,195345
1727,32694584,1080
1727,58057850,1079
1727,84533361,109907
1727,82300249,8394
1727,232848715,12635
1727,191960390,110265
1727,191959831,122873
1727,103129441,7197
1727,147115918,30796
1727,191963858,77694
1727,191960260,347647
1727,191963460,247146
1727,84534683,58335
1727,84535614,21057
1727,44296284,10103
1727,103129449,165703
1727,103128537,280510
1727,66022151,79435
1727,147023955,390473
1727,176688540,1318606
1727,84532662,68635
1727,82094471,30893
1727,147022594,537508
1727,83925000,58241
1727,33930551,320
1727,84532697,51960
1727,155623853,973
1727,191960621,152919
1727,82832854,286071
1727,191963184,93166
1727,191961146,461066
1727,82832129,46299
1727,188923625,180
1727,103130468,193661
1727,191963196,140911
1727,82300884,17615
1727,176692872,2879
1727,234990110,180
1727,176688529,227
1727,191959967,477511
1727,103132082,138752
1727,82397140,242544
1727,176688891,3157
1727,191962680,50501
1727,66016927,186
1727,239252153,180
1727,147027053,163298
1727,191964103,1314522
1727,82832777,160298
1727,191963475,130297
1727,103128392,39295
1727,147023982,157866
1727,69232382,180
1727,42256432,15436
1727,153552808,2106
1727,69258743,1137
1727,155626400,180
1727,162258147,180
1727,66020128,7866
1727,191964233,202971
1727,161510146,1299
1727,54182154,180
1727,155623605,446
1727,103128519,24871
1727,84542403,353064
1727,84535936,96102
1727,94659368,7917
1727,81920977,36880
1727,147023273,125440
1727,82300863,18660
1727,103128411,96485
1727,93739894,26886
1727,66007371,1720
1727,191959959,389267
1727,191585932,1430
1727,66021167,540
1727,66017588,5307
1727,103130499,56234
1727,103132006,20247
1727,121729276,356
1727,103130851,61691
1727,147023511,350476
1727,188927025,28858
1727,188924271,1574
1727,195258343,360
1727,103131075,288652
1727,191959852,95750
1727,191962669,534613
1727,191961946,315109
1727,103128834,16293
1727,84535641,27373
1727,84535790,23275
1727,103130075,598579
1727,239252463,421
1727,88728306,13967
1727,83362828,18231
1727,226738912,180
1727,147025911,49581
1727,53793706,3942
1727,82899583,694436
1727,147027076,7500
1727,103131902,353202
1727,147023078,27414
1727,221633870,360
1727,84533771,25634
1727,103128723,22177
1727,121379288,1493
1727,103129520,55224
1727,239248969,180
1727,66012182,180
1727,103130372,174513
1727,84535941,2926
1727,188924243,10416
1727,188925118,206
1727,239251824,633
1727,130654508,12483
1727,147113900,1297
1727,82300495,60050
1727,239251568,1744
1727,82246867,46026
1727,191963619,429039
1727,191962844,48821
1727,66022375,180
1727,191960428,56021
1727,103129704,69081
1727,155626163,570
1727,82832245,81480
1727,191960210,712114
1727,147025969,411635
1727,79931652,18386
1727,103127361,61834
1727,103130486,41960
1727,176504526,900
1727,82300876,43832
1727,147022344,171163
1727,188927071,51768
1727,103129393,382156
1727,191963278,1173800
1727,191962364,303437
1727,189853772,360
1727,103127441,47540
1727,191960597,89127
1727,147026001,166424
1727,191963114,258144
1727,103131922,787
1727,66016603,351
1727,82832251,18623
1727,120200805,379081
1727,147026610,15282
1727,147025404,259102
1727,191962582,467968
1727,121379358,180
1727,157550392,246
1727,66017288,360
1727,84533998,110483
1727,66006930,180
1727,191964026,275711
1727,83299624,29832
1727,191961118,187203
1727,147023361,796803
1727,188926072,180
1727,147024648,164531
1727,84533398,24371
1727,147022687,271632
1727,188925143,8076
1727,82832139,63387
1727,103130982,504470
1727,239248792,540
1727,189640777,180
1727,103129386,24532
1727,82018768,126601
1727,176690619,900
1727,66015287,8246
1727,103128665,173298
1727,239250220,180
1727,84909134,17507
1727,82300212,69166
1727,176689540,1290
1727,147114003,542
1727,84533440,16871
1727,103129340,78793
1727,191962008,181011
1727,103128574,181856
1727,234985666,43137
1727,191960224,244295
1727,103130756,55863
1727,117976462,13838
1727,84534063,29464
1727,191961867,318263
1727,163263318,141880
1727,82299414,366022
1727,103373433,95722
1727,55537348,3718
1727,239250800,330
1727,82190072,17438
1727,60954657,42058
1727,93442176,37703
1727,191961763,435143
1727,221169502,360
1727,66008903,24155
1727,84535976,37441
1727,234989700,180
1727,191962225,68727
1727,121379451,180
1727,103373417,68675
1727,191962610,1132718
1727,147023064,497725
1727,96925645,39140
1727,234989440,24814
1727,191961597,107289
1727,88165474,163328
1727,103127366,80686
1727,59915756,190
1727,191963672,285636
1727,67869966,2317
1727,191960347,7912
1727,103131057,385710
1727,103131530,56198
1727,191960158,3210803
1727,188923392,4873
1727,82299953,37437
1727,234986511,9260
1727,103131919,274274
1727,66011230,9570
1727,155623934,180
1727,147026302,305270
1727,147023694,87992
1727,234986523,180
1727,87765921,42665
1727,100218090,13534
1727,191960461,158341
1727,82832214,24982
1727,66011676,54934
1727,239250067,180
1727,103130027,36611
1727,103129963,713
1727,188927004,22597
1727,239252054,185
1727,191961766,54332
1727,191963888,5544
1727,103130497,123704
1727,103129414,104876
1727,103128605,293991
1727,191960761,125269
1727,103129756,27342
1727,226739053,360
1727,82184263,11492
1727,128641759,9987
1727,91576415,180
1727,78306166,47703
1727,191964013,347196
1727,84951630,29335
1727,176504394,180
1727,147024723,274676
1727,66004625,205
1727,188923485,49441
1727,103127281,106539
1727,103127915,46364
1727,82832480,242688
1727,176857670,7858
1727,121559095,20407
1727,191961116,81262
1727,147022728,29133
1727,101885484,11536
1727,191961162,441041
1727,82156375,24560
1727,234985689,3798
1727,176869421,13720
1727,232848365,1930
1727,103128508,92061
1727,103128337,23825
1727,147026578,101024
1727,66020306,1193
1727,147023656,312352
1727,82059788,265444
1727,48527965,1643
1727,191961754,99781
1727,84535797,17723
1727,35064269,2816
1727,147022436,310607
1727,103130829,208212
1727,191960359,95716
1727,239252373,180
1727,147026306,74675
1727,155624780,180
1727,147022411,71146
1727,191960048,100290
1727,66018204,209
1727,82129150,24766
1727,191963910,414270
1727,103131962,26392
1727,147025653,70135
1727,234990492,16294
1727,103127417,37341
1727,147022045,5508
1727,103128285,40707
1727,202635739,4257
1727,191961490,105265
1727,234988565,7988
1727,239248345,180
1727,147112402,3472
1727,82832758,15897
1727,103127344,141756
1727,86418207,149093
1727,147026429,173753
1727,103130733,26452
1727,176504766,1451
1727,147025461,594932
1727,147117350,37024
1727,189853983,1346
1727,80101626,125567
1727,103129385,194572
1727,82299996,19021
1727,84550915,82172
1727,147022840,77097
1727,103131134,296101
1727,188926133,2017
1727,191962518,208164
1727,147023895,43273
1727,147026754,28920
1727,213550625,382
1727,103127932,130680
1727,103127374,210828
1727,191963978,390588
1727,70399891,2117
1727,191961810,300230
1727,176503345,360
1727,234046574,1965
1727,239251792,540
1727,60954563,3564
1727,191963535,134446
1727,128801139,83403
1727,147022297,69294
1727,147115653,9853
1727,69584818,360
1727,191961494,71960
1727,147902211,180
1727,33929387,425
1727,177155855,1942
1727,82832069,35217
1727,191962136,70697
1727,37328049,554
1727,103128732,80299
1727,191964354,823408
1727,227676299,180
1727,82191540,26384
1727,82832489,60274
1727,84211227,192634
1727,103129619,55869
1727,147023123,66880
1727,103130283,17268
1727,61237239,12246
1727,103129947,100145
1727,188923613,2597
1727,191963823,217005
1727,103128294,13516
1727,191962127,114141
1727,191960250,46313
1727,191963174,376235
1727,147024754,83347
1727,239251069,2286
1727,94658970,4828
1727,82128895,22742
1727,191961131,206910
1727,155624599,11811
1727,147113267,1569
1727,191962619,402114
1727,66003921,254732
1727,147024008,90592
1727,234989020,6864
1727,147022155,32949
1727,189853989,7419
1727,103129560,24869
1727,88999797,1628
1727,191963014,12281
1727,62904072,619
1727,191959988,2324014
1727,147027530,859693
1727,147023178,87718
1727,147022653,98449
1727,82300060,40450
1727,66007401,12028
1727,66018362,858
1727,147112976,12728
1727,82248262,17486
1727,147114639,19051
1727,82832475,20614
1727,191963448,164698
1727,66006962,1082
